negative.|228
negative.|13
negative.|843
negative.|3767
negative.|1989
negative.|1462
increased binding protein.|1613
negative.|3633
negative.|2029
increased binding protein.|400
negative.|545
negative.|2503
negative.|2148
negative.|848
negative.|3174
negative.|2719
negative.|19
negative.|366
negative.|2804
negative.|388
negative.|2808
negative.|543
negative.|3055
negative.|3475
negative.|1929
negative.|2569
negative.|2572
negative.|2612
negative.|2802
negative.|247
negative.|2600
negative.|434
negative.|444
negative.|1396
negative.|3511
negative.|674
negative.|3427
negative.|2331
negative.|623
negative.|3052
negative.|2661
negative.|442
negative.|3465
negative.|604
negative.|1459
negative.|2776
negative.|2410
negative.|2743
negative.|2143
negative.|3145
negative.|190
increased binding protein.|1716
negative.|602
negative.|2407
negative.|718
negative.|2007
negative.|2889
negative.|2424
negative.|1617
negative.|2876
negative.|1846
negative.|443
negative.|2594
negative.|3204
negative.|53
negative.|1413
negative.|1852
negative.|833
negative.|3629
negative.|2639
negative.|1620
negative.|918
negative.|711
negative.|2170
negative.|2105
negative.|3031
negative.|722
negative.|1623
negative.|1316
negative.|3395
negative.|1773
negative.|943
negative.|1310
negative.|2279
negative.|281
negative.|450
negative.|3755
negative.|1664
negative.|1119
negative.|1289
negative.|101
negative.|2106
negative.|1303
negative.|1226
increased binding protein.|1633
negative.|609
negative.|1307
negative.|1317
negative.|1206
negative.|1331
negative.|1645
negative.|47
negative.|1640
negative.|1418
negative.|3241
negative.|3
negative.|2238
negative.|1275
negative.|1862
negative.|94
negative.|578
negative.|1618
negative.|2637
negative.|2067
negative.|3212
negative.|742
negative.|1622
negative.|2596
negative.|1894
negative.|3761
negative.|3251
negative.|408
negative.|1308
negative.|3582
negative.|2966
negative.|2994
negative.|3601
negative.|2422
negative.|3034
negative.|732
negative.|1417
negative.|3280
negative.|772
negative.|1823
negative.|2704
negative.|3460
negative.|3211
negative.|2720
negative.|926
negative.|2716
negative.|2412
negative.|826
increased binding protein.|1733
negative.|1175
negative.|3374
negative.|1312
negative.|3472
negative.|3099
negative.|2823
negative.|1860
negative.|1189
increased binding protein.|2915
negative.|3122
negative.|41
negative.|1910
negative.|537
negative.|1139
negative.|1800
negative.|2980
negative.|607
negative.|1246
negative.|3234
negative.|3723
negative.|1994
negative.|1024
negative.|1501
negative.|3244
increased binding protein.|538
negative.|2986
negative.|1954
negative.|3482
negative.|2667
decreased binding protein.|206
negative.|1655
negative.|1095
decreased binding protein.|812
negative.|242
negative.|3162
negative.|170
negative.|610
negative.|2337
negative.|3560
negative.|1160
negative.|59
negative.|1912
negative.|1535
negative.|1762
negative.|529
negative.|3655
negative.|748
negative.|1715
negative.|1184
negative.|1006
negative.|2457
negative.|2894
negative.|2676
negative.|2175
negative.|3376
negative.|729
negative.|2996
negative.|2575
negative.|2456
negative.|1576
negative.|3203
increased binding protein.|1562
negative.|1065
negative.|2313
negative.|438
negative.|2089
negative.|1290
negative.|1942
negative.|3087
negative.|890
negative.|771
negative.|2693
negative.|1374
negative.|1106
negative.|2754
negative.|87
negative.|3487
negative.|503
negative.|2217
negative.|518
negative.|2241
negative.|863
negative.|1256
negative.|3436
negative.|964
negative.|3194
negative.|312
negative.|1379
negative.|2874
negative.|1779
negative.|1914
negative.|870
negative.|2769
negative.|1497
negative.|1782
negative.|361
negative.|2696
negative.|1259
negative.|2053
increased binding protein.|2092
negative.|978
negative.|2369
negative.|792
negative.|48
negative.|2462
negative.|129
negative.|1191
negative.|2116
negative.|2582
negative.|1641
negative.|3119
negative.|3140
negative.|84
negative.|577
negative.|774
negative.|530
negative.|34
negative.|3753
negative.|1473
increased binding protein.|3621
increased binding protein.|3316
negative.|2738
negative.|2961
negative.|3030
negative.|2910
negative.|410
decreased binding protein.|2083
negative.|3065
negative.|3650
negative.|2706
negative.|1521
negative.|1850
negative.|1488
negative.|2847
negative.|3113
negative.|364
negative.|2448
negative.|2023
negative.|2322
negative.|1088
negative.|3737
negative.|2476
negative.|1017
negative.|157
negative.|1983
negative.|2608
negative.|98
negative.|2441
negative.|2301
negative.|2645
negative.|229
negative.|1049
negative.|2829
negative.|3271
negative.|203
negative.|353
negative.|1759
negative.|1841
negative.|629
negative.|2147
negative.|1683
negative.|2467
negative.|3183
negative.|3359
negative.|1126
negative.|3125
negative.|424
negative.|3004
negative.|1730
negative.|1447
negative.|481
negative.|2112
negative.|2506
negative.|1901
negative.|2819
negative.|1692
negative.|267
negative.|3718
negative.|3611
negative.|2077
negative.|3766
negative.|1532
negative.|461
negative.|810
negative.|2898
negative.|3604
negative.|963
negative.|3771
negative.|3356
negative.|3121
negative.|1847
negative.|3049
negative.|2777
negative.|3480
negative.|968
negative.|2177
negative.|2365
negative.|1608
negative.|1878
negative.|477
negative.|2602
negative.|2138
negative.|2635
negative.|1311
increased binding protein.|3263
negative.|2084
negative.|460
negative.|92
negative.|1728
negative.|524
negative.|939
negative.|1918
negative.|1534
negative.|1538
negative.|1304
increased binding protein.|2384
negative.|1155
negative.|3748
negative.|929
negative.|1810
negative.|814
negative.|548
negative.|3632
negative.|15
negative.|2213
negative.|2890
negative.|580
negative.|1930
increased binding protein.|2465
negative.|1857
negative.|1883
negative.|2140
negative.|2762
negative.|736
negative.|3557
negative.|118
negative.|593
negative.|95
negative.|2181
negative.|2761
negative.|2209
negative.|2541
negative.|286
negative.|1503
negative.|2536
negative.|2277
negative.|789
negative.|3032
negative.|3201
negative.|1519
negative.|1412
negative.|2307
negative.|1200
negative.|2872
negative.|1125
negative.|1797
negative.|2060
negative.|2054
negative.|2780
negative.|2019
negative.|3069
negative.|1007
negative.|3397
negative.|1520
negative.|1678
negative.|1789
negative.|930
negative.|379
increased binding protein.|2
decreased binding protein.|2123
negative.|2842
negative.|1659
negative.|148
negative.|1546
negative.|2050
negative.|1609
negative.|1905
negative.|3697
negative.|551
negative.|3485
negative.|2075
negative.|67
negative.|2166
negative.|2195
negative.|3043
negative.|1700
negative.|2840
negative.|2028
negative.|933
negative.|1752
negative.|1908
negative.|3226
negative.|1570
negative.|1076
negative.|1561
negative.|2820
negative.|302
negative.|559
negative.|898
negative.|1714
negative.|1042
negative.|3255
negative.|1637
negative.|171
negative.|2726
negative.|1130
negative.|3274
negative.|1543
negative.|805
negative.|184
negative.|3228
negative.|1005
increased binding protein.|2830
negative.|3168
negative.|324
negative.|1135
negative.|582
negative.|1157
negative.|2472
negative.|1243
negative.|1120
negative.|2897
negative.|2814
negative.|77
negative.|2080
negative.|635
negative.|2559
negative.|3664
negative.|1811
negative.|1819
increased binding protein.|1675
negative.|3026
negative.|2415
negative.|2658
negative.|3552
negative.|3405
negative.|2445
negative.|485
negative.|370
negative.|1177
negative.|2450
negative.|552
negative.|3294
negative.|1506
negative.|2284
negative.|2678
negative.|2921
negative.|1338
negative.|2328
negative.|464
negative.|1606
negative.|3419
negative.|3537
negative.|3006
increased binding protein.|2287
negative.|35
negative.|597
negative.|1373
negative.|2877
increased binding protein.|882
negative.|2494
negative.|3008
negative.|1864
negative.|2447
negative.|3593
negative.|3180
negative.|365
negative.|1780
negative.|3406
negative.|2282
negative.|1030
negative.|1213
negative.|3517
negative.|105
negative.|985
negative.|2557
negative.|3115
increased binding protein.|313
negative.|3360
negative.|1235
negative.|2124
negative.|167
negative.|550
negative.|2094
negative.|1955
negative.|1144
negative.|392
negative.|565
negative.|1295
negative.|2299
negative.|1544
negative.|1525
negative.|1167
negative.|566
negative.|1046
negative.|2109
negative.|1572
negative.|2198
negative.|954
negative.|638
negative.|406
negative.|130
negative.|1086
negative.|1282
negative.|3056
negative.|1650
negative.|639
negative.|1099
negative.|2722
negative.|2070
negative.|1087
negative.|1584
negative.|2603
negative.|398
negative.|2151
negative.|3696
negative.|3108
negative.|154
negative.|375
negative.|1265
negative.|1320
negative.|1974
negative.|468
negative.|330
negative.|1946
negative.|547
negative.|14
negative.|2359
negative.|1390
negative.|99
negative.|3091
negative.|1103
negative.|1765
negative.|2372
negative.|1266
negative.|1563
negative.|2262
negative.|3508
negative.|1654
negative.|509
negative.|1187
negative.|2821
negative.|3151
negative.|3762
negative.|161
negative.|2249
negative.|194
negative.|3025
negative.|3565
increased binding protein.|1522
negative.|2037
negative.|3612
negative.|650
negative.|3235
negative.|1893
increased binding protein.|2079
negative.|76
negative.|2517
negative.|3661
negative.|2114
negative.|2952
negative.|3734
negative.|3050
negative.|3653
negative.|340
negative.|2199
negative.|3450
negative.|2793
negative.|3494
negative.|1115
negative.|3249
negative.|1673
negative.|3283
negative.|758
negative.|1591
negative.|2005
negative.|2708
negative.|3411
negative.|3190
negative.|2013
negative.|937
negative.|2539
negative.|687
negative.|1171
negative.|144
negative.|288
negative.|2647
negative.|1822
negative.|3256
negative.|2057
negative.|2469
negative.|2834
negative.|261
negative.|109
negative.|1464
negative.|69
increased binding protein.|2900
negative.|482
negative.|3176
negative.|423
negative.|3210
negative.|3364
negative.|1008
negative.|300
negative.|3058
negative.|1387
negative.|2011
negative.|3760
negative.|165
negative.|88
negative.|431
negative.|1484
negative.|3446
increased binding protein.|1877
negative.|186
negative.|2269
negative.|2593
negative.|511
negative.|2133
negative.|2455
negative.|2695
negative.|1170
negative.|456
negative.|1987
negative.|1461
negative.|2671
negative.|20
negative.|1197
negative.|2725
negative.|2102
negative.|2115
negative.|1281
negative.|1988
negative.|3097
negative.|3503
negative.|120
negative.|3250
negative.|2604
negative.|1892
negative.|419
negative.|2022
negative.|1807
negative.|1093
negative.|1705
negative.|308
negative.|2659
negative.|1378
negative.|102
increased binding protein.|2899
negative.|908
negative.|3281
negative.|1425
negative.|273
negative.|3763
negative.|1313
negative.|386
negative.|915
negative.|3019
negative.|168
increased binding protein.|581
increased binding protein.|2346
negative.|2066
negative.|1268
negative.|3690
negative.|43
negative.|1600
negative.|1772
negative.|275
negative.|1849
negative.|1111
negative.|402
negative.|969
negative.|317
negative.|3577
negative.|2884
increased binding protein.|1481
negative.|2244
negative.|3127
negative.|2253
negative.|946
negative.|3105
negative.|3258
negative.|3147
negative.|1792
negative.|208
increased binding protein.|3418
negative.|3525
negative.|1635
negative.|1744
negative.|3575
negative.|1188
negative.|2288
negative.|1551
negative.|3188
increased binding protein.|1756
negative.|2610
negative.|2225
increased binding protein.|1445
negative.|224
negative.|1110
negative.|783
negative.|2118
negative.|2063
negative.|2815
negative.|2531
negative.|1165
negative.|3550
negative.|2003
negative.|415
negative.|1661
negative.|3047
negative.|2787
negative.|991
negative.|3702
negative.|932
negative.|2825
negative.|691
negative.|2971
negative.|454
negative.|3681
negative.|1691
negative.|2985
negative.|66
negative.|182
negative.|2431
negative.|3214
negative.|2979
negative.|451
negative.|60
negative.|3622
negative.|2383
negative.|1084
increased binding protein.|2245
negative.|3689
negative.|3652
negative.|1287
negative.|3496
negative.|724
